商品ID,賣家ID,商品名稱,商品連結,價格,星星趴數,歷史銷售量,商家地點
10529571569,6738638,【快速出貨】廚房置物架 微波爐架 微波爐置物架 電器架 烤箱架 氣炸鍋架 電鍋架 置物架 伸縮置物架,https://shopee.tw/【快速出貨】廚房置物架-微波爐架-微波爐置物架-電器架-烤箱架-氣炸鍋架-電鍋架-置物架-伸縮置物架-i.6738638.10529571569?sp_atk=429bff09-c5d0-4ec6-ab4a-90f35756912d&xptdk=429bff09-c5d0-4ec6-ab4a-90f35756912d,499.0,4.68,118.0,彰化縣埔心鄉
14410590837,116309859,威技 6L高效能除濕機 (WDH-S612EA) 廠商直送,https://shopee.tw/威技-6L高效能除濕機-(WDH-S612EA)-廠商直送-i.116309859.14410590837?sp_atk=a9580389-1001-428e-b185-ef7ddb18f3ad&xptdk=a9580389-1001-428e-b185-ef7ddb18f3ad,3790.0,4.95,881.0,桃園市楊梅區
18045039912,839314934,康佳咖啡機 美式咖啡機 自動咖啡機電器 家用咖啡機 迷你咖啡機 小型咖啡機 滴漏式咖啡機 單人咖啡機 小家電 煮咖啡機,https://shopee.tw/康佳咖啡機-美式咖啡機-自動咖啡機電器-家用咖啡機-迷你咖啡機-小型咖啡機-滴漏式咖啡機-單人咖啡機-小家電-煮咖啡機-i.839314934.18045039912?sp_atk=17e61f06-c265-43a5-8229-ef2bc27d5a95&xptdk=17e61f06-c265-43a5-8229-ef2bc27d5a95,599.0,5.0,15.0,南投縣南投市
2113012603,2460797,電器膠帶《18MM x 16M》【東哥包材㊝】電火布 電器膠布 PVC絕緣膠帶 膠帶 膠帶18mm,https://shopee.tw/電器膠帶《18MM-x-16M》【東哥包材㊝】電火布-電器膠布-PVC絕緣膠帶-膠帶-膠帶18mm-i.2460797.2113012603?sp_atk=6d291836-dbb7-4886-8ead-f387d8938359&xptdk=6d291836-dbb7-4886-8ead-f387d8938359,13.0,4.99,1337.0,新北市五股區
19626448386,16486640,測試影片：交流電壓100V，正常使用110V/60Hz電器,https://shopee.tw/測試影片：交流電壓100V，正常使用110V-60Hz電器-i.16486640.19626448386?sp_atk=3bbaf777-172c-4ae3-98b1-0cb5c4a9fd9c&xptdk=3bbaf777-172c-4ae3-98b1-0cb5c4a9fd9c,300.0,,1337.0,花蓮縣花蓮市
19958048698,3034787,歐規轉美規轉接頭💯全球電器通用 萬國轉美規 萬用插頭 萬用轉接頭 歐規轉美規 三孔三圓轉二扁 轉換插頭 轉換轉接頭GO,https://shopee.tw/歐規轉美規轉接頭💯全球電器通用-萬國轉美規-萬用插頭-萬用轉接頭-歐規轉美規-三孔三圓轉二扁-轉換插頭-轉換轉接頭GO-i.3034787.19958048698?sp_atk=f32f560c-20bf-4ede-b070-8b9171743158&xptdk=f32f560c-20bf-4ede-b070-8b9171743158,6.0,4.92,738.0,臺南市安南區
4464961288,264333395,微波爐架 烤箱架 廚房萬用(固定)置物架 落地式不銹鋼 電器整理架【傑誠百貨】,https://shopee.tw/微波爐架-烤箱架-廚房萬用(固定)置物架-落地式不銹鋼-電器整理架【傑誠百貨】-i.264333395.4464961288?sp_atk=b1dadeab-bc9b-481e-a891-0b15bad9c899&xptdk=b1dadeab-bc9b-481e-a891-0b15bad9c899,479.0,4.9,16.0,高雄市小港區
9141931385,1690854,洗衣機防震增高墊 4入一組 洗衣機防震墊 防震腳 吸盤底部 電器增高墊 防滑減震墊 冰箱增高墊 洗衣機架減震墊 地不平,https://shopee.tw/洗衣機防震增高墊-4入一組-洗衣機防震墊-防震腳-吸盤底部-電器增高墊-防滑減震墊-冰箱增高墊-洗衣機架減震墊-地不平-i.1690854.9141931385?sp_atk=68496d2e-0d2a-45f5-b032-97bb900029a6&xptdk=68496d2e-0d2a-45f5-b032-97bb900029a6,50.0,4.86,405.0,高雄市鳳山區
9395896124,6630549,🐴台灣快速出貨🐴全球電器通用 萬國轉美規 萬用插頭 萬用轉接頭 歐規轉美規 三孔三圓轉二扁 插頭轉換轉接頭,https://shopee.tw/🐴台灣快速出貨🐴全球電器通用-萬國轉美規-萬用插頭-萬用轉接頭-歐規轉美規-三孔三圓轉二扁-插頭轉換轉接頭-i.6630549.9395896124?sp_atk=069eb811-e3f0-42f0-8c62-ffc7143ce682&xptdk=069eb811-e3f0-42f0-8c62-ffc7143ce682,7.0,4.98,6320.0,臺南市歸仁區
1726510353,8165162,(含稅價）日洋電氣膠帶 電火布 電器膠布 電氣膠布 PVC絕緣膠帶 一卷特價10元滿360個免運費!,https://shopee.tw/(含稅價）日洋電氣膠帶-電火布-電器膠布-電氣膠布-PVC絕緣膠帶-一卷特價10元滿360個免運費!-i.8165162.1726510353?sp_atk=10fad13b-4545-49aa-8213-9178043cf037&xptdk=10fad13b-4545-49aa-8213-9178043cf037,19.0,4.95,98000.0,雲林縣莿桐鄉
2191357304,2917331,PVC電工膠帶 絕緣膠帶 電器膠帶 電氣膠帶 電火布 阻燃膠帶 7色,https://shopee.tw/PVC電工膠帶-絕緣膠帶-電器膠帶-電氣膠帶-電火布-阻燃膠帶-7色-i.2917331.2191357304?sp_atk=b28f1f09-93e7-42bb-b210-35a85967a32f&xptdk=b28f1f09-93e7-42bb-b210-35a85967a32f,13.0,4.97,798.0,高雄市三民區
504403293,32851847,"【金響電器】現貨,日本原裝,全新SONY EP-EX11M,EPEX11M,B黑色,內耳塞式耳機專用替換矽膠耳塞,炮彈型",https://shopee.tw/【金響電器】現貨-日本原裝-全新SONY-EP-EX11M-EPEX11M-B黑色-內耳塞式耳機專用替換矽膠耳塞-炮彈型-i.32851847.504403293?sp_atk=08207356-918c-4170-b097-bc9336086e83&xptdk=08207356-918c-4170-b097-bc9336086e83,220.0,5.0,147.0,臺北市萬華區
6683437990,26856452,台灣現貨 洗衣機防震墊 增高墊 防震腳 吸盤底部 電器增高墊,https://shopee.tw/台灣現貨-洗衣機防震墊-增高墊-防震腳-吸盤底部-電器增高墊-i.26856452.6683437990?sp_atk=30b5497e-4080-490e-bb0d-4598ca752775&xptdk=30b5497e-4080-490e-bb0d-4598ca752775,15.0,4.89,4002.0,臺北市士林區
19135317771,1664253,撿玩具】台灣現貨  組合積木 迷你家電、電器 共有12款  盒玩模型 咖啡機 生活家電 冰箱 玩具,https://shopee.tw/撿玩具】台灣現貨-組合積木-迷你家電、電器-共有12款-盒玩模型-咖啡機-生活家電-冰箱-玩具-i.1664253.19135317771?sp_atk=fb4743b1-7968-42ba-8305-5dc3bb596ac1&xptdk=fb4743b1-7968-42ba-8305-5dc3bb596ac1,65.0,4.97,197.0,南投縣草屯鎮
17303221317,9822044,Double Sun雙日科技 DR-8C  2P防雷DIY插接器 3開3口,https://shopee.tw/Double-Sun雙日科技-DR-8C-2P防雷DIY插接器-3開3口-i.9822044.17303221317?sp_atk=fb7a9034-b427-499a-aa28-7d76ab0f7b70&xptdk=fb7a9034-b427-499a-aa28-7d76ab0f7b70,155.0,4.95,69.0,
996904273,4916560,【現貨】@惠增電器@三菱除濕機MJ-E105BJ-TW及MJ-E92CG-TW專用原廠銀離子濾網：MJPR-ECGFT,https://shopee.tw/【現貨】-惠增電器-三菱除濕機MJ-E105BJ-TW及MJ-E92CG-TW專用原廠銀離子濾網：MJPR-ECGFT-i.4916560.996904273?sp_atk=ef3b427a-0470-4ce1-b9a8-47a61d2967a3&xptdk=ef3b427a-0470-4ce1-b9a8-47a61d2967a3,849.0,4.97,298.0,臺北市內湖區
5186674303,45226418,熊賀小舖🔥台灣現貨🔥成電牌 台灣製造 3轉2插頭 電器插頭 電檢合格,https://shopee.tw/熊賀小舖🔥台灣現貨🔥成電牌-台灣製造-3轉2插頭-電器插頭-電檢合格-i.45226418.5186674303?sp_atk=6172b1f9-36e3-45f3-8f97-918506278da1&xptdk=6172b1f9-36e3-45f3-8f97-918506278da1,20.0,4.96,600.0,臺中市大里區
7249740268,32149019,🔥10倍蝦幣🔥 開發票 日洋 東耐美 PVC絕緣膠帶 電火布 電工膠帶 電氣膠布 封罐膠帶 電氣膠帶 絕緣膠布 電器膠帶,https://shopee.tw/🔥10倍蝦幣🔥-開發票-日洋-東耐美-PVC絕緣膠帶-電火布-電工膠帶-電氣膠布-封罐膠帶-電氣膠帶-絕緣膠布-電器膠帶-i.32149019.7249740268?sp_atk=5dcc78b6-d62e-4862-9ed8-cf4250d1b529&xptdk=5dcc78b6-d62e-4862-9ed8-cf4250d1b529,19.0,4.97,17000.0,嘉義縣水上鄉
21922771154,180988,現貨 快出貨 PE袋 包裝袋 超大透明袋 棉被袋 電器防塵袋 電風扇套袋 絨毛娃娃包裝袋 枕頭袋 防塵 整理袋 大透明袋,https://shopee.tw/現貨-快出貨-PE袋-包裝袋-超大透明袋-棉被袋-電器防塵袋-電風扇套袋-絨毛娃娃包裝袋-枕頭袋-防塵-整理袋-大透明袋-i.180988.21922771154?sp_atk=2462bb6b-eeed-4f4a-bddf-2c51eb52e90b&xptdk=2462bb6b-eeed-4f4a-bddf-2c51eb52e90b,80.0,4.95,387.0,新北市新莊區
5677462371,66422518,【免運 現貨】5米電源延長線 單孔延長線 攝影機 充電器 手機充電 可用 中繼線 延長線 充電線 電器線 轉接,https://shopee.tw/【免運-現貨】5米電源延長線-單孔延長線-攝影機-充電器-手機充電-可用-中繼線-延長線-充電線-電器線-轉接-i.66422518.5677462371?sp_atk=d4b61962-1e21-49b6-976f-01b4355307cd&xptdk=d4b61962-1e21-49b6-976f-01b4355307cd,57.0,4.91,572.0,新竹縣竹北市
10434521,3433837,【珍愛頌】I003 4號電池 3號電池 環保無汞碳鋅 無尾熊 AA AAA 鬧鐘 電器 玩具電池 遙控器電池 手電筒電池,https://shopee.tw/【珍愛頌】I003-4號電池-3號電池-環保無汞碳鋅-無尾熊-AA-AAA-鬧鐘-電器-玩具電池-遙控器電池-手電筒電池-i.3433837.10434521?sp_atk=d3ac70ea-3b79-4261-8549-c208bb464ba7&xptdk=d3ac70ea-3b79-4261-8549-c208bb464ba7,4.0,4.98,109000.0,臺中市太平區
43528663,3120439,威電器有限公司 - 多啦a夢 馬克（杯盒子不好）,https://shopee.tw/威電器有限公司-多啦a夢-馬克（杯盒子不好）-i.3120439.43528663?sp_atk=0b6a25d6-e2a6-483c-ac62-7ae28dfe86d3&xptdk=0b6a25d6-e2a6-483c-ac62-7ae28dfe86d3,50.0,4.82,214.0,臺南市麻豆區
5214865654,602518,dayneeds 洗衣機架75X45X高180公分/高165洗衣機置物 洗衣機收納 電器收納架,https://shopee.tw/dayneeds-洗衣機架75X45X高180公分-高165洗衣機置物-洗衣機收納-電器收納架-i.602518.5214865654?sp_atk=3524126c-09d1-4b26-a539-e848a6f7a627&xptdk=3524126c-09d1-4b26-a539-e848a6f7a627,1604.5,4.96,806.0,彰化縣和美鎮
9673607961,9822044,Double Sun 雙日電器  DR-9 2P防雷1開2插分接器15A,https://shopee.tw/Double-Sun-雙日電器-DR-9-2P防雷1開2插分接器15A-i.9822044.9673607961?sp_atk=c08fd3ee-4d53-4ddc-8a48-9dce058785e1&xptdk=c08fd3ee-4d53-4ddc-8a48-9dce058785e1,64.0,4.92,28.0,
8327375427,207489410,洗衣機罩 微波爐罩 電器防塵罩 烤箱罩 防潑水 收納袋 冰箱罩 迷幻系列 《城堡生活家居》,https://shopee.tw/洗衣機罩-微波爐罩-電器防塵罩-烤箱罩-防潑水-收納袋-冰箱罩-迷幻系列-《城堡生活家居》-i.207489410.8327375427?sp_atk=8fa188f9-cedf-47ac-979a-a3f064cd0f9c&xptdk=8fa188f9-cedf-47ac-979a-a3f064cd0f9c,27.0,4.93,1090.0,新北市板橋區
2685673880,162510761,《台灣現貨》國際轉換插座 旅行轉換插頭 電器插座,https://shopee.tw/《台灣現貨》國際轉換插座-旅行轉換插頭-電器插座-i.162510761.2685673880?sp_atk=ea0a06ae-d186-4aa7-a0a4-2cb5f525ba40&xptdk=ea0a06ae-d186-4aa7-a0a4-2cb5f525ba40,35.5,4.97,718.0,桃園市龍潭區
7000790529,3714719,💓北歐少女💓 新款加大🔌304不鏽鋼掛架 廚房浴室 收納架電線 電器收納  刮鬍刀掛架 不銹鋼 刮鬍刀架,https://shopee.tw/💓北歐少女💓-新款加大🔌304不鏽鋼掛架-廚房浴室-收納架電線-電器收納-刮鬍刀掛架-不銹鋼-刮鬍刀架-i.3714719.7000790529?sp_atk=b020d027-f239-4fd5-a755-759465e28f67&xptdk=b020d027-f239-4fd5-a755-759465e28f67,59.0,4.89,161.0,臺北市中山區
3795933655,155360846,*水電DIY* 電器膠布 絕緣膠布 絕緣膠帶 電火布 水電師傅專用 長度2000cm,https://shopee.tw/*水電DIY*-電器膠布-絕緣膠布-絕緣膠帶-電火布-水電師傅專用-長度2000cm-i.155360846.3795933655?sp_atk=a8324f60-a114-44be-a19d-1a0aa3620e40&xptdk=a8324f60-a114-44be-a19d-1a0aa3620e40,15.0,4.97,842.0,高雄市苓雅區
3108650183,67143539,下單前請先詢問是否適用~【Dr.AV 數位電壓調整器】電壓調整 變壓器 電壓 調整器 電器 插座【LD194】,https://shopee.tw/下單前請先詢問是否適用~【Dr.AV-數位電壓調整器】電壓調整-變壓器-電壓-調整器-電器-插座【LD194】-i.67143539.3108650183?sp_atk=fa51d225-e770-4b64-8c90-7e78e0bb7e7e&xptdk=fa51d225-e770-4b64-8c90-7e78e0bb7e7e,549.0,4.73,292.0,桃園市中壢區
7048477744,176024948,☿家具防塵罩☿現貨 床家具沙發防塵布電器蓋布 防塵罩 單裝修大掃除遮灰塵隔臟單防塵布,https://shopee.tw/☿家具防塵罩☿現貨-床家具沙發防塵布電器蓋布-防塵罩-單裝修大掃除遮灰塵隔臟單防塵布-i.176024948.7048477744?sp_atk=afeee81c-992b-4527-9a98-7bde8aced157&xptdk=afeee81c-992b-4527-9a98-7bde8aced157,210.0,4.99,286.0,中國大陸
3359429790,56233842,*雲林益原五金*WD-40  WD40精密電器清潔劑  接點清潔劑 電路板清潔(200ml/450ml附噴嘴），附發票,https://shopee.tw/*雲林益原五金*WD-40-WD40精密電器清潔劑-接點清潔劑-電路板清潔(200ml-450ml附噴嘴），附發票-i.56233842.3359429790?sp_atk=1e5b9002-0430-4d82-8b1e-06ae47b9fd1b&xptdk=1e5b9002-0430-4d82-8b1e-06ae47b9fd1b,247.5,4.98,1479.0,雲林縣莿桐鄉
22969076124,14583462,[町屋PTCG]寶可夢PTCG中文版 紫ex SV1V 電器發生器 069/078 桌台市 凸凸頭盔 野菜籃,https://shopee.tw/-町屋PTCG-寶可夢PTCG中文版-紫ex-SV1V-電器發生器-069-078-桌台市-凸凸頭盔-野菜籃-i.14583462.22969076124?sp_atk=fc7151e0-e7c5-4071-b53e-d2e9b01f9b8f&xptdk=fc7151e0-e7c5-4071-b53e-d2e9b01f9b8f,3.0,5.0,7.0,臺中市北區
3283557951,11664018,【M.M小舖】『現貨』 J.DREAM 轉蛋 扭蛋 日本星崎廚房電器用品模型 P2 2 日本 家電 全5款,https://shopee.tw/【M.M小舖】『現貨』-J.DREAM-轉蛋-扭蛋-日本星崎廚房電器用品模型-P2-2-日本-家電-全5款-i.11664018.3283557951?sp_atk=4dabb928-711d-41be-90ef-58371f627d0e&xptdk=4dabb928-711d-41be-90ef-58371f627d0e,115.0,4.92,85.0,臺北市中山區
6940775015,9366020,<姆斯>【現貨】丙級電器修護學術科分章題庫解析(2023最新版)(附學科測驗卷) 陳煥卿 全華 9789864644476<華通書坊/姆斯>,https://shopee.tw/-姆斯-【現貨】丙級電器修護學術科分章題庫解析(2023最新版)(附學科測驗卷)-陳煥卿-全華-9789864644476-華通書坊-姆斯--i.9366020.6940775015?sp_atk=6f2b2526-d498-4c4b-b8e7-1ca4bec60c6a&xptdk=6f2b2526-d498-4c4b-b8e7-1ca4bec60c6a,405.0,4.5,8.0,新竹市東區
23701465250,2447432,聖岡科技 分接器 延長線插座 壁插 轉接頭 BSMI新安規檢驗合格 適用插座 延長線 電源插座 電器 3C產品 電子材料,https://shopee.tw/聖岡科技-分接器-延長線插座-壁插-轉接頭-BSMI新安規檢驗合格-適用插座-延長線-電源插座-電器-3C產品-電子材料-i.2447432.23701465250?sp_atk=d42cc8aa-2b4b-4931-a9d0-b39e0a20efee&xptdk=d42cc8aa-2b4b-4931-a9d0-b39e0a20efee,149.5,4.93,341.0,臺中市中區
17058733625,181440845,台灣現貨📢洗衣機通用底座 可伸縮可移動底座 萬向輪 架子托架支架墊高 家庭電器移動底座 托盤式底座 可自由調節,https://shopee.tw/台灣現貨📢洗衣機通用底座-可伸縮可移動底座-萬向輪-架子托架支架墊高-家庭電器移動底座-托盤式底座-可自由調節-i.181440845.17058733625?sp_atk=f478b76e-c5b6-418a-b602-ae89cfd6a944&xptdk=f478b76e-c5b6-418a-b602-ae89cfd6a944,484.0,4.79,100.0,桃園市大園區
1488173810,11833299,🔥現貨【暐竣電器】日立除濕機 PM2.5濾網 1入 RD200HG、RD-280HS、RD-16FR、RD12FQ專用,https://shopee.tw/🔥現貨【暐竣電器】日立除濕機-PM2.5濾網-1入-RD200HG、RD-280HS、RD-16FR、RD12FQ專用-i.11833299.1488173810?sp_atk=0ed0cf6e-7210-4e2c-8a9e-0dc82bb3a56b&xptdk=0ed0cf6e-7210-4e2c-8a9e-0dc82bb3a56b,295.0,4.99,546.0,苗栗縣頭份市
741390310,7973660,＊中崙五金【附發票】8種顏色可選 專業 電火布 PVC絕緣膠帶 電器膠布 電氣膠布  VINYL-TAPE,https://shopee.tw/＊中崙五金【附發票】8種顏色可選-專業-電火布-PVC絕緣膠帶-電器膠布-電氣膠布-VINYL-TAPE-i.7973660.741390310?sp_atk=1bda6343-1561-4f0b-98b0-2fa606d516d6&xptdk=1bda6343-1561-4f0b-98b0-2fa606d516d6,10.0,4.98,10000.0,高雄市鳳山區
2712696962,160480555,⚡台灣現貨+發票⚡電池測電器，測量電池容量 測量電力最佳工具 電池檢測器 電池容量 電池測量器,https://shopee.tw/⚡台灣現貨-發票⚡電池測電器，測量電池容量-測量電力最佳工具-電池檢測器-電池容量-電池測量器-i.160480555.2712696962?sp_atk=c1e3ad67-aa80-46e1-a702-773872e56e0b&xptdk=c1e3ad67-aa80-46e1-a702-773872e56e0b,89.0,4.96,1366.0,桃園市龍潭區
6641073675,3456555,⭐含稅開發票⭐雙日 R-94 分接式插座 (4插座) 附突波吸收器，防過熱過載 新安規經濟部檢驗局檢驗合格,https://shopee.tw/⭐含稅開發票⭐雙日-R-94-分接式插座-(4插座)-附突波吸收器，防過熱過載-新安規經濟部檢驗局檢驗合格-i.3456555.6641073675?sp_atk=dc33b8c6-226f-46b5-b079-8c7749fdd72f&xptdk=dc33b8c6-226f-46b5-b079-8c7749fdd72f,75.0,4.97,182.0,新北市三重區
12623760,500131,(附發票)止滑網*防滑墊*地毯'地墊底止滑墊*汽車*電器*桌面止滑墊,https://shopee.tw/(附發票)止滑網*防滑墊*地毯'地墊底止滑墊*汽車*電器*桌面止滑墊-i.500131.12623760?sp_atk=3509ee3d-e3a1-4751-8c5e-b4253c8e4f9f&xptdk=3509ee3d-e3a1-4751-8c5e-b4253c8e4f9f,2.0,5.0,5096.0,臺北市大同區
5809082457,4880273,電器網拍批發~台灣三洋多功能旅行鍋章魚燒烤盤組 EC-15DTC+HPS-TK1,https://shopee.tw/電器網拍批發~台灣三洋多功能旅行鍋章魚燒烤盤組-EC-15DTC-HPS-TK1-i.4880273.5809082457?sp_atk=168397a4-bd31-426c-a3a6-659a975208a5&xptdk=168397a4-bd31-426c-a3a6-659a975208a5,1369.0,4.95,216.0,新北市泰山區
2170643213,33000370,"◎寶貝天空◎【經濟型無汞環保碳鋅電池四入組 3號 / 4號】4顆裝,無尾熊電池,綠能電池,適用各類玩具電器",https://shopee.tw/◎寶貝天空◎【經濟型無汞環保碳鋅電池四入組-3號-4號】4顆裝-無尾熊電池-綠能電池-適用各類玩具電器-i.33000370.2170643213?sp_atk=2d9a95d5-17ed-443d-bfad-fb31089380b9&xptdk=2d9a95d5-17ed-443d-bfad-fb31089380b9,15.0,4.99,578.0,新北市五股區
1531276689,17514099,電力測電器 隨身型環保節能電池 電池測試儀 電力測試器 電池測試表 指針測電器 3號4號9V紐扣水銀電池檢測器X,https://shopee.tw/電力測電器-隨身型環保節能電池-電池測試儀-電力測試器-電池測試表-指針測電器-3號4號9V紐扣水銀電池檢測器X-i.17514099.1531276689?sp_atk=888a5b94-a697-4fa0-bf5e-e101a128ca1b&xptdk=888a5b94-a697-4fa0-bf5e-e101a128ca1b,41.0,4.91,899.0,臺南市安南區
5453411302,218297837,快速接線夾/分線夾/烏龜夾/免膠布/免膠帶 /免剝線/快速接線端子/快速接頭/引電器/Z998,https://shopee.tw/快速接線夾-分線夾-烏龜夾-免膠布-免膠帶-免剝線-快速接線端子-快速接頭-引電器-Z998-i.218297837.5453411302?sp_atk=ff23fe06-b4a8-4146-a86b-63ba21502b89&xptdk=ff23fe06-b4a8-4146-a86b-63ba21502b89,1.5,4.97,15000.0,桃園市蘆竹區
2334147007,81285573,〝Leilih鐳力 插頭防水膠片〞●防火防潮防水/防漏電 ●安全第一 ●適合魚缸旁邊的魚缸電器插頭使用 防火材質,https://shopee.tw/〝Leilih鐳力-插頭防水膠片〞●防火防潮防水-防漏電-●安全第一-●適合魚缸旁邊的魚缸電器插頭使用-防火材質-i.81285573.2334147007?sp_atk=1a144e2f-08b4-460c-b4f1-fece0d835f30&xptdk=1a144e2f-08b4-460c-b4f1-fece0d835f30,41.0,4.97,1361.0,嘉義市西區
619632865,11833299,現貨🔥快速出貨【暐竣電器】HITACHI 原廠濾網 日立冷氣 專用小濾網 奈米銀光觸媒濾網 + 防蟎抗菌小濾網 濾網,https://shopee.tw/現貨🔥快速出貨【暐竣電器】HITACHI-原廠濾網-日立冷氣-專用小濾網-奈米銀光觸媒濾網-防蟎抗菌小濾網-濾網-i.11833299.619632865?sp_atk=ca0aebdf-f6df-4523-89be-dc2b889c59c5&xptdk=ca0aebdf-f6df-4523-89be-dc2b889c59c5,145.0,4.99,1350.0,苗栗縣頭份市
18573713319,275754348,【台灣現貨】電線收納器 集線器 整線器 免打孔廚房收納繞線器 電器電線插頭 固定器線夾 理線器 繞線器,https://shopee.tw/【台灣現貨】電線收納器-集線器-整線器-免打孔廚房收納繞線器-電器電線插頭-固定器線夾-理線器-繞線器-i.275754348.18573713319?sp_atk=337281af-590e-4b47-bdd1-348e0e50ffc0&xptdk=337281af-590e-4b47-bdd1-348e0e50ffc0,5.0,4.84,528.0,新北市林口區
17542555055,40501204,威技 1級能效10公升DC變頻節能除濕機 WDH-1025A,https://shopee.tw/威技-1級能效10公升DC變頻節能除濕機-WDH-1025A-i.40501204.17542555055?sp_atk=9a8410dd-5850-480c-bd79-32f53bb4cc09&xptdk=9a8410dd-5850-480c-bd79-32f53bb4cc09,5490.0,4.95,212.0,苗栗縣頭份市
3859505946,311595872,【✈️長榮航空免稅代購✈️】Hello Kitty 粉漾輕巧 吹風機 100%長榮航空購入 正品 電器 吹風機 禮物,https://shopee.tw/【✈️長榮航空免稅代購✈️】Hello-Kitty-粉漾輕巧-吹風機-100-長榮航空購入-正品-電器-吹風機-禮物-i.311595872.3859505946?sp_atk=6322067c-3517-4159-a872-b4b122dab45f&xptdk=6322067c-3517-4159-a872-b4b122dab45f,1199.0,,212.0,臺中市西屯區
